Node root,Node ID,Part 1,Part 2,Node Path,Translate,Node Id in UK,Node Id in DE,Node Id in FR,Node Id in IT
es-apparel,2949309031,,,/Categorías/Bebé/Niñas de hasta 24 meses/Ropa de deporte/Sudaderas de deporte,/Categories/Baby/Girls up to 24 months/Sportswear/Sports sweatshirts,1730711031,1981080031,464999031,1806496031
es-apparel,2949310031,,,/Categorías/Bebé/Niñas de hasta 24 meses/Ropa de deporte/Chaquetas deportivas,/Categories/Baby/Girls up to 24 months/Sportswear/Sports jackets,1730712031,1981081031,465000031,1806497031
es-apparel,2949315031,,,/Categorías/Niño/Ropa deportiva/Chalecos deportivos,/Categories/Children/Sportswear/Sports vests,1730780031,1981149031,464961031,3841286031
es-apparel,2949316031,,,/Categorías/Niño/Ropa deportiva/Ropa de punto deportiva,/Categories/Children/Sportswear/Sports Knitwear,1730781031,1981150031,464954031,3841290031
es-apparel,2949317031,,,/Categorías/Niño/Ropa deportiva/Conjuntos deportivos,/Categories/Boys/Sportswear/Sportswear sets,1730782031,1981151031,2308803031,3841282031
es-apparel,2949318031,,,/Categorías/Niño/Ropa deportiva/Camisetas y camisas deportivas,/Categories/Children/Sportswear/Sports T-shirts and Shirts,1730783031,1981152031,464953031,3841281031
es-apparel,2949319031,,,/Categorías/Niño/Ropa deportiva/Pantalones cortos deportivos,/Categories/Boys/Sportswear/Sports Shorts,1730784031,1981153031,464957031,3841291031
es-apparel,2949320031,,,/Categorías/Niño/Ropa deportiva/Leggings y medias deportivas,/Categories/Children/Sportswear/Leggings and sports socks,1730785031,1981154031,464956031,3841279031
es-apparel,2949321031,,,/Categorías/Niño/Ropa deportiva/Chándales,/Categories/Boys/Sportswear/Tracksuits,1730786031,1981155031,464952031,3841293031
es-apparel,2949322031,,,/Categorías/Niño/Ropa deportiva/Pantalones deportivos,/Categories/Boys/Sportswear/Sports pants,1730787031,1981156031,464955031,3841292031
es-apparel,2949324031,,,/Categorías/Niño/Ropa deportiva/Ropa interior deportiva/Camisetas interiores deportivas,/Categories/Boys/Sportswear/Sports underwear/Sports undershirts,3521325031,2972725031,3521354031,3841288031
es-apparel,2949325031,,,/Categorías/Niño/Ropa deportiva/Ropa interior deportiva/Calzoncillos y pantalones interiores,/Categories/Boys/Sportswear/Sports underwear/Underpants and briefs,3521326031,2972726031,3521355031,3841289031
es-apparel,2949326031,,,/Categorías/Niño/Ropa deportiva/Calcetines de deporte,/Categories/Children/Sportswear/Sports socks,1730789031,1981158031,464960031,3841280031
es-apparel,2949327031,,,/Categorías/Niño/Ropa deportiva/Chaquetas deportivas,/Categories/Children/Sportswear/Sports Jackets,1730790031,1981159031,464951031,3841285031
es-apparel,2949328031,,,/Categorías/Niño/Sudaderas con capucha,/Categories/Boys/Hoodies,1730791031,1981160031,464949031,3841284031
es-apparel,2949329031,,,/Categorías/Niño/Sudaderas,/Categories/Children/Sweatshirts,1730823031,1981192031,464950031,3841283031
es-apparel,2949331031,,,/Categorías/Niño/Ropa de baño/Bañadores de natación,/Categories/Children/Swimwear/Swimsuits,1730825031,1981194031,2308795031,3950199031
es-apparel,2949332031,,,/Categorías/Niño/Ropa de baño/Bañadores,/Categories/Children/Swimwear/Swimsuits,1730826031,1981195031,464987031,3950198031
es-apparel,2949337031,,,/Categorías/Niña/Ropa deportiva/Chalecos deportivos,/Categories/Girls/Sportswear/Sports vests,1730862031,1981231031,464899031,3841266031
es-apparel,2949338031,,,/Categorías/Niña/Ropa deportiva/Ropa de punto deportiva,/Categories/Girls/Sportswear/Sports Knitwear,1730866031,1981235031,464891031,3841272031
es-apparel,2949339031,,,/Categorías/Niña/Ropa deportiva/Conjuntos deportivos,/Categories/Girls/Sportswear/Sportswear Sets,1730867031,1981236031,2308769031,3841262031
es-apparel,2949340031,,,/Categorías/Niña/Ropa deportiva/Camisetas y camisas deportivas,/Categories/Girls/Sportswear/Sports T-shirts and Shirts,1730868031,1981237031,464890031,3841261031
es-apparel,2949341031,,,/Categorías/Niña/Ropa deportiva/Pantalones cortos deportivos,/Categories/Girls/Sportswear/Sports Shorts,1730869031,1981238031,464894031,3841273031
es-apparel,2949342031,,,/Categorías/Niña/Ropa deportiva/Faldas,/Categories/Girls/Sportswear/Skirts,1730870031,1981239031,464895031,3841267031
es-apparel,2949343031,,,/Categorías/Niña/Ropa deportiva/Leggings y medias deportivas,/Categories/Girls/Sportswear/Leggings and sports socks,1730871031,1981240031,464893031,3841259031
es-apparel,2949344031,,,/Categorías/Niña/Ropa deportiva/Chándales,/Categories/Girls/Sportswear/Tracksuits,1730872031,1981241031,464889031,3841275031
es-apparel,2949345031,,,/Categorías/Niña/Ropa deportiva/Pantalones deportivos,/Categories/Girls/Sportswear/Sports pants,1730873031,1981242031,464892031,3841274031
es-apparel,2949347031,,,/Categorías/Niña/Ropa deportiva/Ropa interior deportiva/Braguitas y pantalones interiores,/Categories/Girls/Sportswear/Sports underwear/Panties and underpants,1730864031,1981233031,2308767031,3841269031
es-apparel,2949348031,,,/Categorías/Niña/Ropa deportiva/Ropa interior deportiva/Camisetas interiores deportivas,/Categories/Girls/Sportswear/Sports underwear/Sports undershirts,3521322031,2972635031,3521351031,3841271031
es-apparel,2949349031,,,/Categorías/Niña/Ropa deportiva/Ropa interior deportiva/Sujetadores deportivos,/Categories/Girls/Sportswear/Sports underwear/Sports bras,1730865031,1981234031,2308768031,3841270031
es-apparel,2949350031,,,/Categorías/Niña/Ropa deportiva/Calcetines de deporte,/Categories/Girls/Sportswear/Sports socks,1730874031,1981243031,464898031,3841260031
es-apparel,2949351031,,,/Categorías/Niña/Ropa deportiva/Chaquetas deportivas,/Categories/Girls/Sportswear/Sports Jackets,1730875031,1981244031,464888031,3841265031
es-apparel,2949352031,,,/Categorías/Niña/Sudaderas con capucha,/Categories/Girls/Hoodies,1730878031,1981247031,464886031,3841264031
es-apparel,2949353031,,,/Categorías/Niña/Sudaderas,/Categories/Girl/Sweatshirts,1730909031,1981278031,464887031,3841263031
es-apparel,2949355031,,,/Categorías/Niña/Ropa de baño/Camisolas y pareos,/Categories/Girls/Swimwear/Cover-ups and Sarongs,1730911031,1981280031,464936031,3950193031
es-apparel,2949356031,,,/Categorías/Niña/Ropa de baño/Trajes de una pieza,/Categories/Girls/Swimwear/One-piece swimsuits,1730912031,1981281031,464932031,3950195031
es-apparel,2949357031,,,/Categorías/Niña/Ropa de baño/Bóxers y bermudas,/Categories/Girls/Swimwear/Boxers and Bermuda Shorts,1730913031,1981282031,464934031,3950196031
es-apparel,2949358031,,,/Categorías/Niña/Ropa de baño/Trajes de dos piezas,/Categories/Girls/Swimwear/Two-piece swimsuits,1730914031,1981283031,464933031,3950194031
es-apparel,2949363031,,,/Categorías/Hombre/Ropa deportiva/Chalecos deportivos,/Categories/Men/Sportswear/Sports Vests,1730969031,1981338031,464822031,3841320031
es-apparel,2949364031,,,/Categorías/Hombre/Ropa deportiva/Ropa de punto deportiva,/Categories/Men/Sportswear/Sports Knitwear,1730970031,1981339031,464815031,3841324031
es-apparel,2949365031,,,/Categorías/Hombre/Ropa deportiva/Conjuntos deportivos,/Categories/Men/Sportswear/Sportswear Sets,1730971031,1981340031,2308846031,3841316031
es-apparel,2949366031,,,/Categorías/Hombre/Ropa deportiva/Camisetas deportivas,/Categories/Men/Sportswear/Sports T-shirts,1730972031,1981341031,464814031,3841315031
es-apparel,2949367031,,,/Categorías/Hombre/Ropa deportiva/Pantalones cortos deportivos,/Categories/Men/Sportswear/Sports Shorts,1730973031,1981342031,464817031,3841325031
es-apparel,2949368031,,,/Categorías/Hombre/Ropa deportiva/Leggings y medias deportivas,/Categories/Men/Sportswear/Leggings and sports socks,1730974031,1981343031,2308847031,3841313031
es-apparel,2949369031,,,/Categorías/Hombre/Ropa deportiva/Chándales,/Categories/Men/Sportswear/Tracksuits,1730975031,1981344031,464818031,3841327031
es-apparel,2949370031,,,/Categorías/Hombre/Ropa deportiva/Pantalones deportivos,/Categories/Men/Sportswear/Sweatpants,1730976031,1981345031,464816031,3841326031
es-apparel,2949372031,,,/Categorías/Hombre/Ropa deportiva/Ropa interior deportiva/Camisetas interiores deportivas,/Categories/Men/Sportswear/Sports Underwear/Sports Undershirts,3521323031,2972723031,3521352031,3841322031
es-apparel,2949373031,,,/Categorías/Hombre/Ropa deportiva/Ropa interior deportiva/Calzoncillos y pantalones interiores,/Categories/Men/Sportswear/Sports Underwear/Underpants and Briefs,3521324031,2972724031,3521353031,3841323031
es-apparel,2949374031,,,/Categorías/Hombre/Ropa deportiva/Calcetines de deporte,/Categories/Men/Sportswear/Sports Socks,1730978031,1981347031,464821031,3841314031
es-apparel,2949375031,,,/Categorías/Hombre/Ropa deportiva/Chaquetas deportivas,/Categories/Men/Sportswear/Sports Jackets,1730979031,1981348031,464813031,3841319031
es-apparel,2949376031,,,/Categorías/Hombre/Sudaderas con capucha,/Categories/Men/Hoodies,1730980031,1981349031,464809031,3841318031
es-apparel,2949377031,,,/Categorías/Hombre/Sudaderas,/Categories/Men/Sweatshirts,1731021031,1981390031,464812031,3841317031
es-apparel,2949379031,,,/Categorías/Hombre/Ropa de baño/Bañadores de natación,/Categories/Men/Swimwear/Swimsuits,1731023031,1981392031,464847031,3950211031
es-apparel,2949380031,,,/Categorías/Hombre/Ropa de baño/Bañadores,/Categories/Men/Swimwear/Swimsuits,1731024031,1981393031,464845031,3950210031
es-apparel,2949386031,,,/Categorías/Mujer/Ropa deportiva/Chalecos deportivos,/Categories/Women/Sportswear/Sports vests,1731336031,1981706031,464667031,3841302031
es-apparel,2949387031,,,/Categorías/Mujer/Ropa deportiva/Ropa de punto deportiva,/Categories/Women/Sportswear/Sports Knitwear,1731340031,1981710031,464658031,3841308031
es-apparel,2949388031,,,/Categorías/Mujer/Ropa deportiva/Conjuntos deportivos,/Categories/Women/Sportswear/Sportswear Sets,1731341031,1981711031,2308739031,3841298031
es-apparel,2949389031,,,/Categorías/Mujer/Ropa deportiva/Camisetas y camisas deportivas,/Categories/Women/Sportswear/Sports T-shirts and Shirts,1731342031,1981712031,464657031,3841297031
es-apparel,2949390031,,,/Categorías/Mujer/Ropa deportiva/Pantalones cortos deportivos,/Categories/Women/Sportswear/Sports Shorts,1731343031,1981713031,464661031,3841309031
es-apparel,2949391031,,,/Categorías/Mujer/Ropa deportiva/Faldas,/Categories/Women/Sportswear/Skirts,1731344031,1981714031,464662031,3841303031
es-apparel,2949392031,,,/Categorías/Mujer/Ropa deportiva/Leggings y medias deportivas,/Categories/Women/Sportswear/Leggings and sports socks,1731345031,1981715031,464660031,3841295031
es-apparel,2949393031,,,/Categorías/Mujer/Ropa deportiva/Chándales,/Categories/Women/Sportswear/Tracksuits,1731346031,1981716031,464656031,3841311031
es-apparel,2949394031,,,/Categorías/Mujer/Ropa deportiva/Pantalones deportivos,/Categories/Women/Sportswear/Sweatpants,1731347031,1981717031,464659031,3841310031
es-apparel,2949396031,,,/Categorías/Mujer/Ropa deportiva/Ropa interior deportiva/Braguitas y pantalones interiores,/Categories/Women/Sportswear/Sports underwear/Panties and underpants,1731338031,1981708031,2308738031,3841305031
es-apparel,2949397031,,,/Categorías/Mujer/Ropa deportiva/Ropa interior deportiva/Camisetas interiores deportivas,/Categories/Women/Sportswear/Sports Underwear/Sports Undershirts,3521321031,2972636031,3521350031,3841307031
es-apparel,2949398031,,,/Categorías/Mujer/Ropa deportiva/Ropa interior deportiva/Sujetadores deportivos,/Categories/Women/Sportswear/Sports Underwear/Sports Bras,1731339031,1981709031,464713031,3841306031
es-apparel,2949399031,,,/Categorías/Mujer/Ropa deportiva/Calcetines de deporte,/Categories/Women/Sportswear/Sports Socks,1731348031,1981718031,464666031,3841296031
es-apparel,2949400031,,,/Categorías/Mujer/Ropa deportiva/Chaquetas deportivas,/Categories/Women/Sportswear/Sports Jackets,1731349031,1981719031,464655031,3841301031
es-apparel,2949401031,,,/Categorías/Mujer/Sudaderas con capucha,/Categories/Women/Hoodies,1731352031,1981722031,464653031,3841300031
es-apparel,2949402031,,,/Categorías/Mujer/Sudaderas,/Categories/Women/Sweatshirts,1731489031,1981859031,464654031,3841299031
es-apparel,2949405031,,,"/Categorías/Mujer/Ropa de baño/Bikinis/Braguitas, tangas y culotes","/Categories/Women/Swimwear/Bikinis/Panties, thongs and briefs",1731492031,1981862031,2308722031,3950204031
es-apparel,2949406031,,,/Categorías/Mujer/Ropa de baño/Bikinis/Conjuntos,/Categories/Women/Swimwear/Bikinis/Sets,1731493031,1981863031,464752031,3950202031
es-apparel,2949407031,,,/Categorías/Mujer/Ropa de baño/Bikinis/Tops de bikini,/Categories/Women/Swimwear/Bikinis/Bikini Tops,1731494031,1981864031,2308723031,3950203031
es-apparel,2949408031,,,/Categorías/Mujer/Ropa de baño/Camisolas y pareos,/Categories/Women/Swimwear/Cover-ups and Sarongs,1731495031,1981865031,464753031,3950205031
es-apparel,2949409031,,,/Categorías/Mujer/Ropa de baño/Trajes de una pieza,/Categories/Women/Swimwear/One-piece swimsuits,1731496031,1981866031,464750031,3950206031
es-apparel,2949410031,,,/Categorías/Mujer/Ropa de baño/Shorts y bermudas,/Categories/Women/Swimwear/Shorts and Bermuda shorts,1731497031,1981867031,464754031,3950207031
es-apparel,2949411031,,,/Categorías/Mujer/Ropa de baño/Tankinis,/Categories/Women/Swimwear/Tankinis,1731498031,1981868031,464751031,3950208031
es-apparel,3062353031,,,/Categorías/Ropa especializada/Ropa y uniformes de trabajo/Ropa de trabajo y de seguridad/Chaquetas y abrigos,/Categories/Specialized Clothing/Workwear and Uniforms/Workwear and Safety Clothing/Jackets and Coats,1731289031,1981658031,465205031,3152566031
es-apparel,3062354031,,,/Categorías/Ropa especializada/Ropa y uniformes de trabajo/Ropa de trabajo y de seguridad/Delantales,/Categories/Specialized Clothing/Workwear and Uniforms/Workwear and Safety Clothing/Aprons,1731288031,1981657031,465203031,3152570031
es-apparel,3062355031,,,/Categorías/Ropa especializada/Ropa y uniformes de trabajo/Ropa de trabajo y de seguridad/Conjuntos,/Categories/Specialized Clothing/Workwear and Uniforms/Workwear and Safety Clothing/Sets,1731291031,1981660031,465204031,3152565031
es-apparel,3062356031,,,/Categorías/Ropa especializada/Ropa y uniformes de trabajo/Ropa de trabajo y de seguridad/Pantalones,/Categories/Specialized Clothing/Workwear and Uniforms/Workwear and Safety Clothing/Pants,1731294031,1981663031,465201031,3152575031
es-apparel,3062357031,,,/Categorías/Ropa especializada/Ropa y uniformes de trabajo/Ropa de trabajo y de seguridad/Pantalones cortos,/Categories/Specialized Clothing/Workwear and Uniforms/Workwear and Safety Clothing/Shorts,1731292031,1981661031,465202031,3152574031
es-apparel,3062358031,,,/Categorías/Ropa especializada/Ropa y uniformes de trabajo/Ropa de trabajo y de seguridad/Monos y petos,/Categories/Specialized Clothing/Workwear and Uniforms/Workwear and Safety Clothing/Coveralls and Bib Overalls,1731290031,1981659031,465200031,2893446031
es-apparel,3062359031,,,"/Categorías/Ropa especializada/Ropa y uniformes de trabajo/Ropa de trabajo y de seguridad/Camisas, camisetas y polos","/Categories/Specialized Clothing/Workwear and Uniforms/Workwear and Safety Clothing/Shirts, T-shirts and Polo Shirts",1731293031,1981662031,465199031,3152572031
es-apparel,3074038031,,,/Categorías/Hombre/Monos,/Categories/Men/Suits,1730997031,1981366031,527266031,2892952031
es-apparel,3074040031,,,/Categorías/Hombre/Pantalones cortos,/Categories/Men/Shorts,1731002031,1981371031,464843031,2892949031
es-apparel,3074041031,,,/Categorías/Hombre/Pantalones,/Categories/Men/Pants,1731030031,1981399031,464842031,2892950031
es-apparel,3074051031,,,/Categorías/Hombre/Vaqueros,/Categories/Men/Jeans,1730981031,1981350031,464841031,2892945031
es-apparel,3074053031,,,/Categorías/Mujer/Blusas y camisas,/Categories/Women/Blouses and Shirts,1731350031,1981720031,464645031,2892906031
es-apparel,3074056031,,,/Categorías/Mujer/Faldas,/Categories/Women/Skirts,1731468031,1981838031,464674031,2892911031
es-apparel,3074057031,,,/Categorías/Mujer/Leggings,/Categories/Women/Leggings,1731362031,1981732031,464672031,2892913031
es-apparel,3074059031,,,/Categorías/Mujer/Monos,/Categories/Women/Jumpsuits,1731354031,1981724031,464669031,2892917031
es-apparel,3074060031,,,/Categorías/Mujer/Petos,/Categories/Women/Bodysuits,1731466031,1981836031,527259031,2892922031
es-apparel,3074062031,,,/Categorías/Mujer/Pantalones cortos,/Categories/Women/Shorts,1731467031,1981837031,464673031,2892919031
es-apparel,3074063031,,,/Categorías/Mujer/Pantalones,/Categories/Women/Pants,1731504031,1981874031,464671031,2892920031
es-apparel,3074073031,,,/Categorías/Mujer/Vaqueros,/Categories/Women/Jennifer,1731353031,1981723031,464670031,2892912031
es-apparel,3074074031,,,/Categorías/Mujer/Vestidos,/Categories/Women/Dresses,1731351031,1981721031,464668031,2892904031
es-apparel,3074076031,,,/Categorías/Niña/Blusas y camisas,/Categories/Girls/Blouses and shirts,1730876031,1981245031,464883031,2892866031
es-apparel,3074080031,,,/Categorías/Niña/Faldas,/Categories/Girl/Skirts,1730890031,1981259031,464904031,2892872031
es-apparel,3074081031,,,/Categorías/Niña/Monos,/Categories/Girl/Monkeys,1730888031,1981257031,464901031,2892881031
es-apparel,3074083031,,,/Categorías/Niña/Pantalones cortos,/Categories/Girl/Shorts,1730889031,1981258031,464903031,2892878031
es-apparel,3074084031,,,/Categorías/Niña/Pantalones,/Categories/Girl/Pants,1730920031,1981289031,464902031,2892879031
es-apparel,3074093031,,,/Categorías/Niña/Vaqueros,/Categories/Girl/Jankers,1730879031,1981248031,464900031,2892874031
es-apparel,3074094031,,,/Categorías/Niña/Vestidos,/Categories/Girl/Dresses,1730877031,1981246031,464877031,2892864031
